"TOA5","CR1000-Admin Met","CR1000","52119","CR1000.Std.25","CPU:WXT520-30,60.Rain-1-10-16.CR1","19841","Admin"
"TIMESTAMP","RECORD","Ws_Mean","Wd_MeanUnitVector","Wd_StdDev","AirTemp_Avg","RelHumidity","AirPressure","Ramount_Tot","Hamount_Tot"
"TS","RN","mph","Deg","Deg","Celsius","%","hPa","in","hits/cm2"
"","","WVc","WVc","WVc","Avg","Smp","Smp","Tot","Tot"
"2016-01-22 20:00:00",291,1.921,6.073,34.76,43.34,40.8,643.7,0,0
"2016-01-22 21:00:00",292,1.799,63.55,34.32,43.85,46.1,643.4,0,0
"2016-01-22 22:00:00",293,2.643,309,28.03,44.19,33.8,643.2,0,0
"2016-01-22 23:00:00",294,3.27,300.1,9.31,47.5,28.1,642.9,0,0
"2016-01-23 00:00:00",295,5.391,289.7,25.14,48.93,23.6,642.8,0,0
"2016-01-23 01:00:00",296,5.53,292.5,7.301,48.4,24.7,642.2,0,0
"2016-01-23 02:00:00",297,7.658,283.5,7.232,50.21,23.8,642.1,0,0
"2016-01-23 03:00:00",298,8.46,280.9,8.5,49.86,24,642,0,0
"2016-01-23 04:00:00",299,6.917,282.1,9.34,49.35,24.3,641.9,0,0
"2016-01-23 05:00:00",300,6.79,280.1,8.81,48.75,24.8,641.7,0,0
"2016-01-23 06:00:00",301,8.26,276.5,8.6,48.39,24.6,641.8,0,0
"2016-01-23 07:00:00",302,7.379,283.2,7.668,48.33,27.3,641.6,0,0
"2016-01-23 08:00:00",303,8.26,296.2,8.4,48.69,33.3,641.4,0,0
"2016-01-23 09:00:00",304,9.98,279.8,7.72,49.83,34.6,641.5,0,0
"2016-01-23 10:00:00",305,12.69,265.7,5.916,50.23,33.6,641.8,0,0
"2016-01-23 11:00:00",306,14.83,265.4,6.797,50.41,33,641.6,0,0
"2016-01-23 12:00:00",307,15.77,258.3,8.47,50.33,34.4,640.9,0,0
"2016-01-23 13:00:00",308,13.55,254.5,9.37,50.22,35.7,640.1,0,0
"2016-01-23 14:00:00",309,12.78,257.3,8.56,49.96,37.9,639.6,0,0
"2016-01-23 15:00:00",310,14.14,256.5,10.83,49.48,46.1,639.5,0,0
"2016-01-23 16:00:00",311,16.55,253.6,8.33,48.95,51.2,639.2,0,0
"2016-01-23 17:00:00",312,17.8,255.2,7.605,48.4,51.8,638.9,0,0
"2016-01-23 18:00:00",313,15.53,259,7.673,47.57,54.9,638.8,0,0
"2016-01-23 19:00:00",314,16.76,262.3,6.147,46.94,55.6,638.6,0,0
"2016-01-23 20:00:00",315,23.27,257.5,7.877,46.59,56.6,638.6,0,0
"2016-01-23 21:00:00",316,23.36,256.6,10.13,44.14,51.7,638.4,0,0
"2016-01-23 22:00:00",317,15.72,250.9,12.41,42.26,50,638.7,0,0
"2016-01-23 23:00:00",318,19.75,255.5,8.59,38.49,58.2,638.9,0,0
"2016-01-24 00:00:00",319,12.32,270,8.63,35.58,60.8,639.1,0,0
"2016-01-24 01:00:00",320,8.99,269.9,10.73,36.02,49.9,638.8,0,0
"2016-01-24 02:00:00",321,9.29,255.6,11.97,37.16,58.4,639.4,0,0
"2016-01-24 03:00:00",322,7.869,273.4,12.23,35.77,57.5,639.5,0,0
"2016-01-24 04:00:00",323,4.526,309,22.42,35.56,61.2,639.8,0,0
"2016-01-24 05:00:00",324,4.792,304.4,16.01,35.59,63.3,640,0,0
"2016-01-24 06:00:00",325,3.737,306,31.41,35.87,60.6,640.3,0,0
"2016-01-24 07:00:00",326,5.981,325.7,10.82,35.83,61,640.9,0,0
"2016-01-24 08:00:00",327,5.893,312.5,11.08,36.98,56.4,641.5,0,0
"2016-01-24 09:00:00",328,6.404,306.4,20.01,38.89,58.7,642,0,0
"2016-01-24 10:00:00",329,6.698,295.4,21.45,41.6,49.7,642.2,0,0
"2016-01-24 11:00:00",330,8.04,283.1,19.14,44.56,41.8,642.3,0,0
"2016-01-24 12:00:00",331,12.23,265.6,11.82,45.17,43,642.2,0,0
"2016-01-24 13:00:00",332,12.92,272.1,11.48,45.51,40,641.9,0,0
"2016-01-24 14:00:00",333,11.63,269,11.97,46.59,38.8,641.6,0,0
"2016-01-24 15:00:00",334,10.32,285.3,11.3,47.27,34.4,641.4,0,0
"2016-01-24 16:00:00",335,6.095,300.6,26.28,47.36,39.2,641.3,0,0
"2016-01-24 17:00:00",336,8.57,273.2,10.04,45.1,42.8,641.6,0,0
"2016-01-24 18:00:00",337,6.095,265.2,16.05,43.28,48,641.5,0,0
"2016-01-24 19:00:00",338,4.67,270.7,20.3,42.59,47.4,641.9,0,0
"2016-01-24 20:00:00",339,2.26,284.9,43.48,41.79,48.9,642.3,0,0
"2016-01-24 21:00:00",340,4.71,310.2,18.01,41.44,45,642.5,0,0
"2016-01-24 22:00:00",341,7.638,309.4,8.23,41.45,44.1,642.4,0,0
"2016-01-24 23:00:00",342,6.795,313.4,11.99,41.83,43.9,642.5,0,0
"2016-01-25 00:00:00",343,3.563,332.9,18.34,41.54,43.5,642.2,0,0
"2016-01-25 01:00:00",344,3.993,299.2,19.47,39.73,43.5,642.5,0,0
"2016-01-25 02:00:00",345,4.63,320.9,10.29,40.93,42.4,642.7,0,0
"2016-01-25 03:00:00",346,5.469,336.9,12.85,41.88,42.3,642.8,0,0
"2016-01-25 04:00:00",347,4.105,325.1,16.26,39.84,46.4,642.7,0,0
"2016-01-25 05:00:00",348,3.726,20.64,13.74,38.82,50.6,642.8,0,0
"2016-01-25 06:00:00",349,4.131,348.7,9.05,37.57,50,643.1,0,0
"2016-01-25 07:00:00",350,4.146,6.531,11.77,37.56,50.1,643.6,0,0
"2016-01-25 08:00:00",351,1.795,346.4,51.22,37.31,49.5,644,0,0
"2016-01-25 09:00:00",352,4.743,72.72,26.99,40.43,44.4,644.6,0,0
"2016-01-25 10:00:00",353,6.23,54.1,30.02,41.15,42.7,644.9,0,0
"2016-01-25 11:00:00",354,6.834,58.01,28.16,40.8,41.3,644.9,0,0
"2016-01-25 12:00:00",355,8.65,56.81,23.46,41.63,37.4,644.3,0,0
"2016-01-25 13:00:00",356,9.42,55.91,18.74,42.2,36.9,644,0,0
"2016-01-25 14:00:00",357,9.16,61.29,17.15,42.93,36.1,643.6,0,0
"2016-01-25 15:00:00",358,7.271,63.97,18.89,42.92,35.4,643.7,0,0
"2016-01-25 16:00:00",359,8.45,68.9,14.28,42.88,35.9,644,0,0
"2016-01-25 17:00:00",360,7.558,63.48,13.79,42.14,36.2,644,0,0
"2016-01-25 18:00:00",361,4.851,69.01,18.03,40.52,38.7,644.6,0,0
"2016-01-25 19:00:00",362,5.653,75.08,13.58,39.72,37.6,644.7,0,0
"2016-01-25 20:00:00",363,7.975,67.61,14.11,39.54,36.6,645.1,0,0
"2016-01-25 21:00:00",364,9.39,51.64,12.97,39.71,36.3,645.5,0,0
"2016-01-25 22:00:00",365,9.25,54.15,11.63,38.82,37.8,645.7,0,0
"2016-01-25 23:00:00",366,7.995,61.3,10.42,37.73,39.1,645.9,0,0
"2016-01-26 00:00:00",367,7.5,55.47,13.73,36.97,40.9,646.1,0,0
"2016-01-26 01:00:00",368,5.839,64.56,19.6,36.09,43.6,646.2,0,0
"2016-01-26 02:00:00",369,8.66,56.01,23.49,36.03,42.3,646.6,0,0
"2016-01-26 03:00:00",370,7.788,55.48,12.19,35.25,43.9,646.7,0,0
"2016-01-26 04:00:00",371,9.72,62.37,7.417,34.21,43.6,647,0,0
"2016-01-26 05:00:00",372,10.76,64.16,6.848,33.81,40.6,647.2,0,0
"2016-01-26 06:00:00",373,9.21,56.71,10.11,34.25,41.7,647.6,0,0
"2016-01-26 07:00:00",374,3.638,49.61,27.68,33.43,41.4,648.2,0,0
"2016-01-26 08:00:00",375,3.983,65.72,20.4,34.22,39.4,648.7,0,0
"2016-01-26 09:00:00",376,7.794,68.88,13.63,35.92,34.2,649.1,0,0
"2016-01-26 10:00:00",377,8.23,74.08,16.59,37.36,33.8,649.3,0,0
"2016-01-26 11:00:00",378,7.699,82.2,22.42,38.59,28.1,649.1,0,0
"2016-01-26 12:00:00",379,7.496,61.24,22.31,40.77,26.5,648.4,0,0
"2016-01-26 13:00:00",380,6.672,44.78,32.16,42.68,23.1,648,0,0
"2016-01-26 14:00:00",381,6.905,62.43,17.91,43.94,20.8,648,0,0
"2016-01-26 15:00:00",382,6.873,59.41,21.63,45.23,20.6,647.9,0,0
"2016-01-26 16:00:00",383,7.713,61.83,16.14,44.46,23.7,648,0,0
"2016-01-26 17:00:00",384,2.708,72.33,42.52,43.4,25.4,648,0,0
"2016-01-26 18:00:00",385,2.985,83.6,43.94,41.27,28.1,648.1,0,0
"2016-01-26 19:00:00",386,4.52,59.98,38.68,41.26,24.5,648.2,0,0
"2016-01-26 20:00:00",387,3.781,94.4,24.19,41.27,25.8,648.5,0,0
"2016-01-26 21:00:00",388,2.525,117.2,34.66,40.53,28.4,648.7,0,0
"2016-01-26 22:00:00",389,2.72,115.3,25.22,40.54,26.7,648.8,0,0
"2016-01-26 23:00:00",390,3.574,89.9,18,41.19,26.3,648.8,0,0
"2016-01-27 00:00:00",391,4.878,91.5,16.45,41.75,27.5,648.6,0,0
"2016-01-27 01:00:00",392,3.748,73.67,28.95,41.23,31.3,648.5,0,0
"2016-01-27 02:00:00",393,2.228,147.3,53.63,39.83,32.6,648.7,0,0
"2016-01-27 03:00:00",394,2.329,27.39,46.47,40.08,34.1,648.7,0,0
"2016-01-27 04:00:00",395,2.962,69.5,26.61,39.41,36.4,648.6,0,0
"2016-01-27 05:00:00",396,2.832,126.7,24.46,38.42,39.5,648.5,0,0
"2016-01-27 06:00:00",397,2.541,119.6,17.25,37.42,38.6,648.7,0,0
"2016-01-27 07:00:00",398,2.44,113.8,31.31,37.44,35.7,649.1,0,0
"2016-01-27 08:00:00",399,2.828,109,26.39,39.37,33.2,649.4,0,0
"2016-01-27 09:00:00",400,4.972,91.3,17.21,41.92,31.2,649.4,0,0
"2016-01-27 10:00:00",401,5.814,75.64,17.76,42.94,30.2,649.5,0,0
"2016-01-27 11:00:00",402,5.713,76.71,18.49,44.3,27.7,649.3,0,0
"2016-01-27 12:00:00",403,4.555,69.96,25.29,46.9,23.2,648.6,0,0
"2016-01-27 13:00:00",404,4.321,85.6,29.75,48.96,23.4,647.9,0,0
"2016-01-27 14:00:00",405,5.903,106.8,18.72,50.33,21.6,647.6,0,0
"2016-01-27 15:00:00",406,5.054,85.5,16.04,51.34,21.3,647.3,0,0
"2016-01-27 16:00:00",407,3.983,72.26,19.23,50.32,21.9,647.3,0,0
"2016-01-27 17:00:00",408,3.023,116.3,15.94,47.5,27.7,647.1,0,0
"2016-01-27 18:00:00",409,1.232,76.01,42.29,44.76,30.1,647.3,0,0
"2016-01-27 19:00:00",410,1.578,202.4,36.06,43.2,28.2,647.3,0,0
"2016-01-27 20:00:00",411,1.632,75.95,40.59,43.53,27.6,647.4,0,0
"2016-01-27 21:00:00",412,1.692,81.4,51.5,43.56,26.8,647.5,0,0
"2016-01-27 22:00:00",413,1.284,33.66,53.96,44.68,25.5,647.7,0,0
"2016-01-27 23:00:00",414,1.573,44.82,60.67,45.73,26.8,647.9,0,0
"2016-01-28 00:00:00",415,1.506,306.5,54.41,44.64,28.7,647.4,0,0
"2016-01-28 01:00:00",416,2.217,32.58,51.22,44.59,27.6,647.1,0,0
"2016-01-28 02:00:00",417,2.281,44.38,36.67,44.53,29.3,647,0,0
"2016-01-28 03:00:00",418,1.936,34.76,47.35,43.13,30.7,646.8,0,0
"2016-01-28 04:00:00",419,1.806,355,42.51,43.08,31.2,646.7,0,0
"2016-01-28 05:00:00",420,4.207,17.88,23.88,43.15,36.7,646.6,0,0
"2016-01-28 06:00:00",421,2.176,10.07,17.64,40.62,34.3,646.6,0,0
"2016-01-28 07:00:00",422,2.717,16.96,24.18,40.46,41.7,646.7,0,0
"2016-01-28 08:00:00",423,2.011,337.3,29.2,40.98,36.5,646.7,0,0
"2016-01-28 09:00:00",424,2.795,118.7,23.8,47.07,29.8,646.9,0,0
"2016-01-28 10:00:00",425,5.001,108.5,14.29,48.9,26.8,647,0,0
"2016-01-28 11:00:00",426,4.599,113.4,13.61,51.39,23.6,646.4,0,0
"2016-01-28 12:00:00",427,5.026,107,20.56,53.42,24.6,645.7,0,0
"2016-01-28 13:00:00",428,6.302,108.6,14.57,54.03,24.7,645,0,0
"2016-01-28 14:00:00",429,6.237,110.5,21.03,55.06,24.3,644.6,0,0
"2016-01-28 15:00:00",430,7.743,107,8.97,53.82,24.5,643.9,0,0
"2016-01-28 16:00:00",431,3.874,118.9,19.18,54.75,22.9,643.9,0,0
"2016-01-28 17:00:00",432,10.79,260,7.575,55.63,28.4,644.4,0,0
"2016-01-28 18:00:00",433,10.81,260.4,6.492,50.1,32.8,644.9,0,0
"2016-01-28 19:00:00",434,4.938,294.4,16.86,48.45,32.1,644.6,0,0
"2016-01-28 20:00:00",435,7.778,296.1,9.43,48.02,28.5,644.9,0,0
"2016-01-28 21:00:00",436,5.908,289.4,17.96,48.58,25.4,644.7,0,0
"2016-01-28 22:00:00",437,3.751,302.8,23.33,48.32,29.6,644.5,0,0
"2016-01-28 23:00:00",438,3.996,307.2,14.04,45.82,28.4,644.6,0,0
"2016-01-29 00:00:00",439,6.674,307.7,7.075,47.94,30.6,644.2,0,0
"2016-01-29 01:00:00",440,6.846,302.9,8.69,48.28,29.6,644.2,0,0
"2016-01-29 02:00:00",441,6.713,306.3,8.47,47.67,29.3,644,0,0
"2016-01-29 03:00:00",442,5.93,314.8,6.909,47.23,31.3,643.6,0,0
"2016-01-29 04:00:00",443,3.904,308.3,40.36,45.42,31.7,643.1,0,0
"2016-01-29 05:00:00",444,3.366,338.7,19.21,45.31,30.5,643.3,0,0
"2016-01-29 06:00:00",445,4.454,327.4,32.22,45.28,28.2,643.3,0,0
"2016-01-29 07:00:00",446,4.313,318.9,43.2,46.02,27.3,643.5,0,0
"2016-01-29 08:00:00",447,3.722,294.2,52.23,46.84,29.4,643.7,0,0
"2016-01-29 09:00:00",448,2.243,321.7,30.66,49.1,25.2,643.8,0,0
"2016-01-29 10:00:00",449,1.453,278.6,47.61,53.75,21.9,643.7,0,0
"2016-01-29 11:00:00",450,5.167,300.7,16.44,56.91,17,643.6,0,0
"2016-01-29 12:00:00",451,6.619,279.3,14.81,58.89,17.1,642.8,0,0
"2016-01-29 13:00:00",452,4.469,253.2,40.52,60.87,18.5,642.3,0,0
"2016-01-29 14:00:00",453,5.884,295.9,39.9,62.3,20.5,641.6,0,0
"2016-01-29 15:00:00",454,7.774,246.5,16.68,61.01,18.8,641.6,0,0
"2016-01-29 16:00:00",455,12.84,265.9,7.125,58.45,29.1,641.8,0,0
"2016-01-29 17:00:00",456,11.51,267.7,7.001,54.77,28.9,641.7,0,0
"2016-01-29 18:00:00",457,4.839,279.9,27.36,54.03,26.7,641.5,0,0
"2016-01-29 19:00:00",458,5.961,273.7,15.75,54.38,25.9,641.2,0,0
"2016-01-29 20:00:00",459,9.32,280.9,14.08,54.96,31.8,641,0,0
"2016-01-29 21:00:00",460,16.55,260.8,9.22,55.36,37.2,640.8,0,0
"2016-01-29 22:00:00",461,19.01,260.5,8.86,54.88,40.1,640.6,0,0
"2016-01-29 23:00:00",462,21.39,264.4,8.65,53.83,44.4,640.2,0,0
"2016-01-30 00:00:00",463,21.33,267.2,8.73,52.4,49.5,639.8,0,0
"2016-01-30 01:00:00",464,21.09,262.3,9.83,51.42,55.3,639.2,0,0
"2016-01-30 02:00:00",465,22.55,263.6,9.5,49.67,60.6,638.6,0,0
"2016-01-30 03:00:00",466,20.25,268,9.58,48.05,65.3,638.5,0,0
"2016-01-30 04:00:00",467,18.59,273.1,7.993,46.7,70.8,637.9,0,0
"2016-01-30 05:00:00",468,17.53,280.7,9.13,46.67,61.4,637.5,0,0
"2016-01-30 06:00:00",469,23.11,267.5,6.739,47.73,54.9,637.4,0,0
"2016-01-30 07:00:00",470,28.38,258.8,8.71,49.48,51.2,637.3,0,0
"2016-01-30 08:00:00",471,32.31,259.7,7.827,50.01,47,637.6,0,0
"2016-01-30 09:00:00",472,33.33,260,7.722,51.41,44.2,638,0,0
"2016-01-30 10:00:00",473,27.67,265.1,6.673,51.8,42.5,638.5,0,0
"2016-01-30 11:00:00",474,27.81,265.1,7.996,53.14,41.7,637.9,0,0
"2016-01-30 12:00:00",475,31.66,260.8,9.43,55.69,39.9,637.1,0,0
"2016-01-30 13:00:00",476,28.83,256.7,10.71,57.25,42,637.1,0,0
"2016-01-30 14:00:00",477,27.76,257.4,12.17,58.22,44.1,636.5,0,0
"2016-01-30 15:00:00",478,30.07,262.2,10.4,57.91,45.8,636.7,0,0
"2016-01-30 16:00:00",479,27.51,261,10.87,57.33,45.3,636.7,0,0
"2016-01-30 17:00:00",480,27.76,262,11.53,56.1,49.3,637,0,0
"2016-01-30 18:00:00",481,30.03,259.2,10.34,53.6,55.7,637.1,0,0
"2016-01-30 19:00:00",482,30.58,262.1,8.44,51.71,57.5,637.5,0,0
"2016-01-30 20:00:00",483,29.07,263.6,7.932,50.35,61.8,637.5,0,0
"2016-01-30 21:00:00",484,27.86,257.2,8.15,48.67,67.5,638,0,0
"2016-01-30 22:00:00",485,26.19,258.5,8.87,46.99,70.1,638,0,0
"2016-01-30 23:00:00",486,23.99,257.6,9.57,46.34,69.6,638.2,0,0
"2016-01-31 00:00:00",487,23.46,251.5,11.32,45.33,75.1,637.8,0,0
"2016-01-31 01:00:00",488,23.51,256,11.52,45.13,74.9,637.8,0,0
"2016-01-31 02:00:00",489,22.98,256.2,9.42,44.77,76.8,637.7,0,0
"2016-01-31 03:00:00",490,23.23,261,8.96,44.36,76.6,637.4,0,0
"2016-01-31 04:00:00",491,26.98,259,8.22,44.13,75.2,637.1,0,0
"2016-01-31 05:00:00",492,22.72,257.6,9.71,43.89,77,636.8,0,0
"2016-01-31 06:00:00",493,16.99,248.2,12.23,44.28,77.7,636.6,0,0
"2016-01-31 07:00:00",494,16.85,243.9,10.68,44.18,74.8,636.5,0,0
"2016-01-31 08:00:00",495,15.81,258.2,8.06,45.07,71.4,636.1,0,0
"2016-01-31 09:00:00",496,11.34,255,13.81,45.94,62.6,635.7,0,0
"2016-01-31 10:00:00",497,8.84,264.4,19.86,48.58,53.9,635.4,0,0
"2016-01-31 11:00:00",498,8.28,221.1,27.31,50.63,50.6,634.3,0,0
"2016-01-31 12:00:00",499,11.17,195.2,20.72,50.77,46,633.1,0,0
"2016-01-31 13:00:00",500,17.18,212.4,19.86,50.63,50.8,631.5,0,0
"2016-01-31 14:00:00",501,14.03,203.1,18.29,50.22,58.1,630.5,0.001,0
"2016-01-31 15:00:00",502,17.89,219.4,18.32,49.89,58.8,629.8,0.002,0
"2016-01-31 16:00:00",503,19.28,211.7,19.26,48.27,59,629.2,0.002,0
"2016-01-31 17:00:00",504,18.76,215,17.85,47.07,70.2,628.2,0.002,0
"2016-01-31 18:00:00",505,20.87,231.7,14.69,43.59,67.4,628,0.001,0
"2016-01-31 19:00:00",506,18.53,245.5,14.18,38.8,82,628.1,0.25,0
"2016-01-31 20:00:00",507,23.12,256.4,12.31,33,78.7,628.5,0,0
"2016-01-31 21:00:00",508,30.39,251.3,9.09,30.24,72.4,627.5,0,0
"2016-01-31 22:00:00",509,29.48,252,11.76,29.69,79.2,627.9,0.001,0
"2016-01-31 23:00:00",510,31.78,254.5,10.68,28.8,77.1,627.4,0.001,0
"2016-02-01 00:00:00",511,33.36,259.9,9.06,28.24,76.3,627.8,0,0
"2016-02-01 01:00:00",512,27.09,265,6.597,27.25,88.7,628.1,0.005,0
"2016-02-01 02:00:00",513,16,266.8,8.99,26.73,89.7,628.4,0.007,0
"2016-02-01 03:00:00",514,7.257,246.3,21.41,27.09,92.6,628.8,0,0
"2016-02-01 04:00:00",515,19.04,260.3,8.26,28.31,92.1,629.1,0.013,0
"2016-02-01 05:00:00",516,19.44,259.5,8.43,28.23,91.6,630.2,0.014,0
"2016-02-01 06:00:00",517,17.42,253.3,8.32,27.62,86.8,631.5,0.005,0
"2016-02-01 07:00:00",518,13.73,249.5,9.75,27.99,73.1,632.5,0,0
"2016-02-01 08:00:00",519,13.72,252.3,10.95,28.82,69.3,633.8,0,0
"2016-02-01 09:00:00",520,14.46,279.5,10.83,29.35,61.3,635,0,0
"2016-02-01 10:00:00",521,15.55,286.3,16.32,30.13,59.8,635.3,0,0
"2016-02-01 11:00:00",522,8.04,276.6,44.96,31.25,55.4,636.2,0,0
"2016-02-01 12:00:00",523,16.04,307.5,13.92,31.29,54.2,636.5,0,0
"2016-02-01 13:00:00",524,10.99,336.8,24.41,32.74,50.9,636.5,0,0
"2016-02-01 14:00:00",525,9.72,8.44,40.52,33.08,43.4,636.8,0,0
"2016-02-01 15:00:00",526,10,359.6,43.39,33.32,47.6,637.4,0,0
"2016-02-01 16:00:00",527,9.67,21.58,35.49,33.22,46.4,638.6,0,0
"2016-02-01 17:00:00",528,8.13,328,49.81,32.75,43.2,639.2,0,0
"2016-02-01 18:00:00",529,7.36,292.3,37.3,31.53,40.4,639.7,0,0
"2016-02-01 19:00:00",530,5.045,265.7,40.87,30.65,40.2,640.4,0,0
"2016-02-01 20:00:00",531,6.633,314.8,19.73,30.48,36.7,640.9,0,0
"2016-02-01 21:00:00",532,6.959,323.8,15.41,29.86,40.1,641,0,0
"2016-02-01 22:00:00",533,8.41,300.3,10.32,29.27,39.9,641.3,0,0
"2016-02-01 23:00:00",534,6.119,309.7,24.77,28.76,38.7,641.3,0,0
"2016-02-02 00:00:00",535,5.188,306.2,18.71,29.51,28.9,641.3,0,0
"2016-02-02 01:00:00",536,2.231,172.4,45.34,27.78,35.9,641.4,0,0
"2016-02-02 02:00:00",537,4.142,296.5,19.49,26.25,49,641.6,0,0
"2016-02-02 03:00:00",538,1.609,241.3,62.71,23.78,58.3,641.4,0,0
"2016-02-02 04:00:00",539,2.063,66.91,34.57,22.33,55,641.7,0,0
"2016-02-02 05:00:00",540,2.236,55.9,52.36,21.77,54.5,642,0,0
"2016-02-02 06:00:00",541,2.889,342.6,44.59,21.84,58.8,642.2,0,0
"2016-02-02 07:00:00",542,2.455,350.1,28.83,21.23,56.2,642.3,0,0
"2016-02-02 08:00:00",543,1.378,305.7,42.46,23.05,46.9,642.7,0,0
"2016-02-02 09:00:00",544,2.441,133.1,40.71,27.68,42.2,642.9,0,0
"2016-02-02 10:00:00",545,2.371,84.6,49.58,29.98,38.9,643,0,0
"2016-02-02 11:00:00",546,4.744,89.9,19.58,31.32,40.5,642.8,0,0
"2016-02-02 12:00:00",547,3.301,275.6,57.87,33.51,30.7,642.4,0,0
"2016-02-02 13:00:00",548,3.9,129.1,38.57,34.22,34.4,642,0,0
"2016-02-02 14:00:00",549,4.895,65.65,32.45,34.47,30.7,641.9,0,0
"2016-02-02 15:00:00",550,4.742,50.93,33.95,35.2,30,642.1,0,0
"2016-02-02 16:00:00",551,5.658,38.51,17.15,34.97,29.4,642.5,0,0
"2016-02-02 17:00:00",552,5.515,47.05,15.35,33.78,34.7,642.7,0,0
"2016-02-02 18:00:00",553,3.598,102.1,19.14,31.29,41.7,643.2,0,0
"2016-02-02 19:00:00",554,2.685,104,47.18,29.85,43.5,643.7,0,0
"2016-02-02 20:00:00",555,2.433,320.7,52.08,29.18,49.8,644,0,0
"2016-02-02 21:00:00",556,3.998,19.76,20.41,28.8,47.5,644.3,0,0
"2016-02-02 22:00:00",557,4.078,29.29,10.97,28.33,48,644.6,0,0
"2016-02-02 23:00:00",558,3.337,14.25,30.77,28.1,51.1,644.8,0,0
"2016-02-03 00:00:00",559,2.286,132.2,20.49,26.85,48.1,644.9,0,0
"2016-02-03 01:00:00",560,1.95,124.8,18.25,26.13,53.6,645.1,0,0
"2016-02-03 02:00:00",561,3.045,82,15.69,26.3,50.3,645.5,0,0
"2016-02-03 03:00:00",562,2.519,97.6,15.99,25.41,53.8,645.2,0,0
"2016-02-03 04:00:00",563,2.675,135.4,23.54,24.35,54.5,645.5,0,0
"2016-02-03 05:00:00",564,2.981,90.5,22.05,24.82,49.6,645.8,0,0
"2016-02-03 06:00:00",565,3.195,87,24.6,24.67,55.9,646.1,0,0
"2016-02-03 07:00:00",566,3.721,124.6,15.31,23.92,48,646.7,0,0
"2016-02-03 08:00:00",567,5.361,106.7,16.95,26.21,39.8,647.3,0,0
"2016-02-03 09:00:00",568,6.623,67.22,18.04,27.84,39.8,647.8,0,0
"2016-02-03 10:00:00",569,7.288,67.7,16.89,28.9,37.4,647.9,0,0
"2016-02-03 11:00:00",570,7.602,67.66,24.11,30.16,34.8,648.2,0,0
"2016-02-03 12:00:00",571,6.047,66.12,22.86,31.79,30.9,647.9,0,0
"2016-02-03 13:00:00",572,5.309,72.45,25.02,33.65,28.4,647.6,0,0
"2016-02-03 14:00:00",573,4.766,67.14,26.45,35.21,25.6,647.5,0,0
"2016-02-03 15:00:00",574,3.175,76.35,56.68,36.66,23,647.6,0,0
"2016-02-03 16:00:00",575,3.684,66.48,27.56,36.68,23.5,647.5,0,0
"2016-02-03 17:00:00",576,2.565,78.84,33.95,36.02,28.5,647.5,0,0
"2016-02-03 18:00:00",577,1.457,140.1,30.67,33.21,29.5,647.7,0,0
"2016-02-03 19:00:00",578,2.152,88.7,43.86,32.05,34.3,648.1,0,0
"2016-02-03 20:00:00",579,1.417,19.61,49.22,30.87,43.1,648.4,0,0
"2016-02-03 21:00:00",580,1.528,321.8,46.83,30.21,43.1,648.6,0,0
"2016-02-03 22:00:00",581,2.274,347.4,26.37,31.22,46.1,648.7,0,0
"2016-02-03 23:00:00",582,1.488,5.594,45.51,31.06,37.8,648.6,0,0
"2016-02-04 00:00:00",583,2.336,29.36,30.81,30.86,40.4,648.5,0,0
"2016-02-04 01:00:00",584,2.603,339.8,36.55,30.81,35.5,648.3,0,0
"2016-02-04 02:00:00",585,2.027,16.19,49.72,31.46,42.1,648.5,0,0
"2016-02-04 03:00:00",586,2.137,73.1,38.24,30.78,38.5,647.9,0,0
"2016-02-04 04:00:00",587,2.015,341.8,33.66,30.38,43.5,648.1,0,0
"2016-02-04 05:00:00",588,2.487,341.6,22.78,30.03,48.7,648.4,0,0
"2016-02-04 06:00:00",589,2.081,4.771,31.93,28.92,37.3,648.4,0,0
"2016-02-04 07:00:00",590,1.343,52.26,36.26,29.79,38.4,648.7,0,0
"2016-02-04 08:00:00",591,1.207,320.2,39.14,31.59,36.1,648.9,0,0
"2016-02-04 09:00:00",592,1.831,95.1,53.19,35.54,25.9,649.3,0,0
"2016-02-04 10:00:00",593,4.3,115.1,19.06,38.36,29.9,649.4,0,0
"2016-02-04 11:00:00",594,4.83,112.9,22.84,38.93,28.4,649.1,0,0
"2016-02-04 12:00:00",595,5.338,109,21.19,41.58,28.9,648.5,0,0
"2016-02-04 13:00:00",596,5.238,87.3,23.28,43.77,28.7,648,0,0
"2016-02-04 14:00:00",597,6.933,67.32,29.61,45.03,28.7,647.9,0,0
"2016-02-04 15:00:00",598,6.035,58.66,19.36,44.01,32.3,647.9,0,0
"2016-02-04 16:00:00",599,5.285,37.67,26.78,42.99,34.6,647.9,0,0
"2016-02-04 17:00:00",600,4.934,104.3,18.69,40.96,38.4,647.8,0,0
"2016-02-04 18:00:00",601,2.827,95.5,20.94,39.12,40.7,648,0,0
"2016-02-04 19:00:00",602,2.573,134.4,16.03,37.2,42,648.4,0,0
"2016-02-04 20:00:00",603,3.568,84.6,25.51,36.65,41.2,648.5,0,0
"2016-02-04 21:00:00",604,8.45,35.54,12.44,38.36,41.7,648.8,0,0
"2016-02-04 22:00:00",605,7.878,50.31,12.37,38.92,41.8,649.4,0,0
"2016-02-04 23:00:00",606,7.84,68.02,8.22,37.61,46,649.6,0,0
